OTU_ID	taxonomy	June_30m_Cellular.rDNA	May_30m_Cellular.rRNA	May_30m_Extracellular.rRNA	May_0m_Cellular.rRNA	June_30m_Cellular.rRNA	June_100m_Cellular.rRNA	June_265m_Cellular.rRNA	May_5m_Cellular.rRNA	May_30m_Cellular.rRNA	May_100m_Cellular.rRNA	May_265m_Cellular.rRNA	June_0m_Cellular.rRNA	June_5m_Cellular.rRNA	May_0m_Cellular.rDNA	June_30m_Cellular.rDNA	June_100m_Cellular.rDNA	June_265m_Cellular.rDNA	May_5m_Cellular.rDNA	May_30m_Cellular.rDNA	May_100m_Cellular.rDNA	May_265m_Cellular.rDNA	June_0m_Cellular.rDNA	June_5m_Cellular.rDNA	May_0m_Extracellular.rRNA	June_30m_Extracellular.rRNA	June_100m_Extracellular.rRNA	June_265m_Extracellular.rRNA	May_5m_Extracellular.rRNA	May_30m_Extracellular.rRNA	May_100m_Extracellular.rRNA	May_265m_Extracellular.rRNA	June_0m_Extracellular.rRNA	June_5m_Extracellular.rRNA	taxonomy
ASV10179	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sneathiellales;f_Sneathiellaceae;g_AT-s3-44;s_uncultured bacterium KM3-69-D9	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sneathiellales;f_Sneathiellaceae;g_AT-s3-44;s_uncultured bacterium KM3-69-D9
ASV1018	k_Bacteria;p_Chloroflexi;c_Anaerolineae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	k_Bacteria;p_Chloroflexi;c_Anaerolineae
ASV10180	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_AEGEAN-169 marine group	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_AEGEAN-169 marine group
ASV10184	k_Bacteria;p_Verrucomicrobia;c_Verrucomicrobiae;o_Opitutales;f_Puniceicoccaceae;g_Pelagicoccus;s_uncultured marine bacterium	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Verrucomicrobia;c_Verrucomicrobiae;o_Opitutales;f_Puniceicoccaceae;g_Pelagicoccus;s_uncultured marine bacterium
ASV10185	k_Bacteria;p_Hydrogenedentes;c_Hydrogenedentia;o_Hydrogenedentiales;f_Hydrogenedensaceae;g_uncultured bacterium	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	k_Bacteria;p_Hydrogenedentes;c_Hydrogenedentia;o_Hydrogenedentiales;f_Hydrogenedensaceae;g_uncultured bacterium
ASV10187	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria
ASV10188	k_Bacteria;p_Planctomycetes;c_Planctomycetacia;o_Planctomycetales;f_Gimesiaceae;g_uncultured;s_uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Planctomycetes;c_Planctomycetacia;o_Planctomycetales;f_Gimesiaceae;g_uncultured;s_uncultured bacterium
ASV10189	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Cellvibrionales;f_Porticoccaceae;g_SAR92 clade	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Cellvibrionales;f_Porticoccaceae;g_SAR92 clade
ASV10193	k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus
ASV10194	k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_SAR324 clade(Marine group B)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_SAR324 clade(Marine group B)
ASV10197	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Oceanospirillales;f_Halomonadaceae;g_Halomonas	45	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Oceanospirillales;f_Halomonadaceae;g_Halomonas
ASV10200	k_Bacteria;p_Planctomycetes;c_OM190;o_uncultured bacterium	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Planctomycetes;c_OM190;o_uncultured bacterium
ASV10202	k_Bacteria;p_Actinobacteria;c_Acidimicrobiia;o_Microtrichales;f_Ilumatobacteraceae;g_Ilumatobacter	11	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Actinobacteria;c_Acidimicrobiia;o_Microtrichales;f_Ilumatobacteraceae;g_Ilumatobacter
ASV10207	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria	20	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria
ASV10209	k_Bacteria;p_Planctomycetes;c_Pla3 lineage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Planctomycetes;c_Pla3 lineage
ASV1021	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_SAR11 clade;f_Clade I;g_Clade Ia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_SAR11 clade;f_Clade I;g_Clade Ia
ASV10215	k_Archaea;p_Thaumarchaeota;c_Nitrososphaeria;o_Nitrosopumilales;f_Nitrosopumilaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	k_Archaea;p_Thaumarchaeota;c_Nitrososphaeria;o_Nitrosopumilales;f_Nitrosopumilaceae
ASV10218	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_NS9 marine group	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_NS9 marine group
ASV10219	k_Bacteria;p_Planctomycetes;c_OM190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Planctomycetes;c_OM190
ASV1022	k_Bacteria;p_Proteobacteria	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria
ASV10221	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Alteromonadales;f_Colwelliaceae;g_Colwellia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Alteromonadales;f_Colwelliaceae;g_Colwellia
ASV10223	k_Bacteria;p_Planctomycetes;c_Planctomycetacia;o_Planctomycetales;f_Rubinisphaeraceae	13	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Planctomycetes;c_Planctomycetacia;o_Planctomycetales;f_Rubinisphaeraceae
ASV10224	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae
ASV10234	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria
ASV10239	k_Bacteria;p_Marinimicrobia (SAR406 clade);c_Marinimicrobia bacterium SCGC AAA160-I06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Marinimicrobia (SAR406 clade);c_Marinimicrobia bacterium SCGC AAA160-I06
ASV1024	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Oceanospirillales;f_Pseudohongiellaceae;g_Pseudohongiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Oceanospirillales;f_Pseudohongiellaceae;g_Pseudohongiella
ASV10240	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pasteurellales;f_Pasteurellaceae;g_Haemophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pasteurellales;f_Pasteurellaceae;g_Haemophilus
ASV10241	k_Archaea;p_Thaumarchaeota;c_Nitrososphaeria;o_Nitrosopumilales;f_Nitrosopumilaceae;g_Candidatus Nitrosopumilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Archaea;p_Thaumarchaeota;c_Nitrososphaeria;o_Nitrosopumilales;f_Nitrosopumilaceae;g_Candidatus Nitrosopumilus
ASV10250	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Cellvibrionales;f_Halieaceae	23	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Cellvibrionales;f_Halieaceae
ASV10253	k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Bradymonadales;f_uncultured marine bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Bradymonadales;f_uncultured marine bacterium
ASV10254	k_Bacteria;p_Nitrospinae;c_Nitrospinia;o_Nitrospinales;f_Nitrospinaceae;g_LS-NOB	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Nitrospinae;c_Nitrospinia;o_Nitrospinales;f_Nitrospinaceae;g_LS-NOB
ASV10257	k_Bacteria;p_Nitrospinae;c_Nitrospinia;o_Nitrospinales;f_Nitrospinaceae;g_Nitrospina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Nitrospinae;c_Nitrospinia;o_Nitrospinales;f_Nitrospinaceae;g_Nitrospina
ASV10258	k_Bacteria;p_Proteobacteria	16	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria
ASV10259	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Capnocytophaga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Capnocytophaga
ASV1026	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_SAR86 clade	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_SAR86 clade
ASV10265	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae	0	267	0	0	0	0	0	146	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae
ASV10266	k_Bacteria;p_Cyanobacteria;c_Oxyphotobacteria;o_Synechococcales;f_Cyanobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	k_Bacteria;p_Cyanobacteria;c_Oxyphotobacteria;o_Synechococcales;f_Cyanobiaceae
ASV10267	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae
ASV10268	k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Staphylococcaceae;g_Staphylococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Staphylococcaceae;g_Staphylococcus
ASV1027	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_SAR86 clade	13	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_SAR86 clade
ASV10270	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae
ASV10272	k_Bacteria;p_Verrucomicrobia;c_Verrucomicrobiae;o_Verrucomicrobiales;f_Rubritaleaceae;g_Roseibacillus;s_Verrucomicrobia bacterium SCGC AAA164-L15	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Verrucomicrobia;c_Verrucomicrobiae;o_Verrucomicrobiales;f_Rubritaleaceae;g_Roseibacillus;s_Verrucomicrobia bacterium SCGC AAA164-L15
ASV10275	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_SAR86 clade;f_uncultured bacterium ARCTIC10_F_05	155	0	0	0	0	0	0	0	0	45	0	0	0	0	155	135	0	0	0	0	0	0	0	0	0	44	0	0	0	47	41	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_SAR86 clade;f_uncultured bacterium ARCTIC10_F_05
ASV10277	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae
ASV10281	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Oceanospirillales;f_Nitrincolaceae;g_uncultured;s_uncultured marine bacterium	0	0	62	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	128	62	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Oceanospirillales;f_Nitrincolaceae;g_uncultured;s_uncultured marine bacterium
ASV10282	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_NS3a marine group	32	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_NS3a marine group
ASV10283	k_Bacteria;p_Planctomycetes;c_Planctomycetacia;o_Pirellulales;f_Pirellulaceae;g_Blastopirellula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Planctomycetes;c_Planctomycetacia;o_Pirellulales;f_Pirellulaceae;g_Blastopirellula
ASV10285	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae
ASV10287	k_Bacteria;p_Planctomycetes;c_Planctomycetacia;o_Pirellulales;f_Pirellulaceae;g_Blastopirellula;s_uncultured planctomycete 8FN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Planctomycetes;c_Planctomycetacia;o_Pirellulales;f_Pirellulaceae;g_Blastopirellula;s_uncultured planctomycete 8FN
ASV10288	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae
ASV10290	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_uncultured
ASV10291	k_Bacteria;p_Planctomycetes;c_Phycisphaerae;o_Phycisphaerales;f_Phycisphaeraceae;g_FS140-16B-02 marine group;s_uncultured organism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Planctomycetes;c_Phycisphaerae;o_Phycisphaerales;f_Phycisphaeraceae;g_FS140-16B-02 marine group;s_uncultured organism
ASV10292	k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Bdellovibrionales;f_Bacteriovoracaceae	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Bdellovibrionales;f_Bacteriovoracaceae
ASV10293	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae
ASV10294	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria
ASV10295	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae
ASV10296	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae
ASV10297	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Vibrionales;f_Vibrionaceae;g_Vibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Vibrionales;f_Vibrionaceae;g_Vibrio
ASV10301	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae
ASV10303	k_Bacteria;p_Planctomycetes;c_Phycisphaerae;o_Phycisphaerales;f_Phycisphaeraceae	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Planctomycetes;c_Phycisphaerae;o_Phycisphaerales;f_Phycisphaeraceae
ASV10306	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_SAR11 clade;f_Clade I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_SAR11 clade;f_Clade I
ASV10307	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_OM182 clade;f_hydrothermal vent metagenome	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_OM182 clade;f_hydrothermal vent metagenome
ASV10313	k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_SAR324 clade(Marine group B)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_SAR324 clade(Marine group B)
ASV10315	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae
ASV10320	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Oceanospirillales;f_Halomonadaceae;g_Halomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Oceanospirillales;f_Halomonadaceae;g_Halomonas
ASV10321	k_Archaea;p_Euryarchaeota;c_Thermoplasmata;o_Marine Group II	28	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Archaea;p_Euryarchaeota;c_Thermoplasmata;o_Marine Group II
ASV10322	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Magnetospiraceae;g_uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Magnetospiraceae;g_uncultured
ASV10327	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria	29	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria
ASV10328	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae
ASV10329	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae
ASV10331	k_Archaea;p_Euryarchaeota;c_Thermoplasmata;o_Marine Group II	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Archaea;p_Euryarchaeota;c_Thermoplasmata;o_Marine Group II
ASV10333	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Cytophagales;f_Cyclobacteriaceae;g_Marinoscillum;s_uncultured Cytophagia bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Cytophagales;f_Cyclobacteriaceae;g_Marinoscillum;s_uncultured Cytophagia bacterium
ASV10334	k_Archaea;p_Thaumarchaeota;c_Nitrososphaeria;o_Nitrosopumilales;f_Nitrosopumilaceae;g_Candidatus Nitrosopumilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Archaea;p_Thaumarchaeota;c_Nitrososphaeria;o_Nitrosopumilales;f_Nitrosopumilaceae;g_Candidatus Nitrosopumilus
ASV10336	k_Bacteria;p_Proteobacteria	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria
ASV10343	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Cellvibrionales;f_Halieaceae;g_Halioglobus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Cellvibrionales;f_Halieaceae;g_Halioglobus
